minute,kwatt
7206,1.1415
7207,1.1153
7208,0.9064
7209,1.1126
7210,1.1071
7211,0.973
7212,1.2562
7213,1.2542
7214,1.2578
7215,1.2476
7216,1.2333
7217,1.248
7218,1.2611
7219,1.2589
7220,1.228
7221,1.2244
7222,1.2474
7223,1.2359
7224,1.237
7225,1.2511
7226,1.233
7227,1.2101
7228,1.2231
7229,1.2421
7230,1.2269
7231,1.2395
7232,1.2275
7233,1.2039
7234,1.2212
7235,1.2319
7236,1.2143
7237,1.1895
7238,0.5439
7239,0.4093
7240,0.4884
7241,1.0357
7242,1.5291
7243,0.9011
7244,0.7502
7245,0.6536
7246,0.8516
7247,0.5668
7248,0.5323
7249,0.572
7250,0.7938
7251,1.1257
7252,1.2986
7253,0.7548
7254,1.0648
7255,1.6784
7256,0.857
7257,0.4756
7258,0.4445
7259,0.4311
7260,1.0132
7261,1.0971
7262,1.091
7263,1.0865
7264,1.0839
7265,1.0824
7266,1.0852
7267,1.0857
7268,1.0778
7269,1.0788
7270,0.7375
7271,0.6298
7272,0.3691
7273,0.24
7274,0.2494
7275,0.4118
7276,0.6301
7277,1.1873
7278,0.8145
7279,1.1711
7280,0.7989
7281,0.478
7282,0.3641
7283,0.3602
7284,0.3872
7285,0.5434
7286,0.4767
7287,0.5244
7288,0.8184
7289,1.1779
7290,0.7239
7291,0.561
7292,0.5479
7293,0.5434
7294,0.542
7295,0.5415
7296,0.542
7297,0.5433
7298,0.543
7299,0.5391
7300,0.4857
7301,0.3138
7302,0.4435
7303,0.5837
7304,0.5628
7305,0.553
7306,0.3951
7307,0.2621
7308,0.2801
7309,0.347
7310,0.2985
7311,0.2925
7312,0.3217
7313,0.5525
7314,0.9202
7315,0.5542
7316,1.0193
7317,1.6585
7318,1.2841
7319,1.4874
7320,1.2659
7321,1.2304
7322,1.2281
7323,1.2263
7324,1.1187
7325,0.6247
7326,0.332
7327,0.2965
7328,0.3423
7329,0.7914
7330,1.2948
7331,1.4424
7332,1.4775
7333,1.4609
7334,1.4451
7335,1.4433
7336,1.4333
7337,1.414
7338,1.5058
7339,1.5552
7340,1.5102
7341,1.2623
7342,1.3526
7343,1.5377
7344,1.5509
7345,1.0493
7346,1.3351
7347,1.4181
7348,1.4749
7349,1.4331
7350,1.3518
7351,0.9087
7352,1.2243
7353,1.2582
7354,1.296
7355,1.3411
7356,1.3555
7357,1.3775
7358,1.2421
7359,0.6754
7360,0.4854
7361,0.4277
7362,1.2554
7363,1.3711
7364,0.7318
7365,0.4151
7366,0.5929
7367,1.3214
7368,0.9499
7369,0.392
7370,0.3295
7371,0.2838
7372,0.66
7373,0.8455
7374,0.2262
7375,0.2212
7376,0.2212
7377,0.2233
7378,0.2401
7379,0.3136
7380,0.6699
7381,1.2713
7382,1.3774
7383,1.2998
7384,1.3326
7385,1.3595
7386,1.2817
7387,1.1906
7388,1.3574
7389,1.3957
7390,1.135
7391,1.1822
7392,1.2663
7393,1.2688
7394,1.2458
7395,1.2442
7396,1.2264
7397,1.191
7398,1.1655
7399,1.1649
7400,1.1727
7401,1.2225
7402,1.2121
7403,1.2153
7404,1.1826
7405,0.9595
7406,0.7274
7407,0.5883
7408,0.5384
7409,0.4416
7410,0.8758
7411,0.4671
7412,0.3772
7413,0.3364
7414,0.324
7415,0.3509
7416,0.4054
7417,0.3595
7418,0.6842
7419,0.9449
7420,1.0082
7421,1.0065
7422,0.4961
7423,0.2872
7424,0.3027
7425,0.3128
7426,0.3121
7427,0.5159
7428,0.558
7429,0.8666
7430,0.6552
7431,0.722
7432,0.6604
7433,0.5175
7434,0.6446
7435,0.9565
7436,0.8453
7437,0.7305
7438,0.6918
7439,0.4316
7440,0.4394
7441,0.82
7442,0.7875
7443,0.7324
7444,0.7848
7445,0.8082
7446,0.774
7447,0.7404
7448,0.7607
7449,0.7634
7450,0.5479
7451,0.3696
7452,0.4152
7453,0.7188
7454,0.5828
7455,0.6481
7456,0.6395
7457,0.603
7458,0.6945
7459,0.7315
7460,0.5825
7461,0.2498
7462,0.1511
7463,0.1134
7464,0.0751
7465,0.141
7466,0.1748
7467,0.2811
7468,0.5345
7469,0.5939
7470,0.4193
7471,0.3096
7472,0.1578
7473,0.1943
7474,0.1171
7475,0.1002
7476,0.0906
7477,0.0703
7478,0.0667
7479,0.0651
7480,0.0634
7481,0.065
7482,0.0773
7483,0.2368
7484,0.24
7485,0.2396
7486,0.2291
7487,0.2221
7488,0.2131
7489,0.2024
7490,0.2008
7491,0.2069
7492,0.2357
7493,0.2475
7494,0.251
7495,0.2514
7496,0.2502
7497,0.2516
7498,0.254
7499,0.2534
7500,0.2501
7501,0.2463
7502,0.2409
7503,0.2365
7504,0.2335
7505,0.2312
7506,0.2305
7507,0.2322
7508,0.2364
7509,0.2377
7510,0.2424
7511,0.2507
7512,0.2574
7513,0.2613
7514,0.2643
7515,0.2673
7516,0.274
7517,0.2798
7518,0.2828
7519,0.2829
7520,0.1691
7521,0.1745
7522,0.2008
7523,0.2276
7524,0.248
7525,0.2606
7526,0.2662
7527,0.2682
7528,0.2721
7529,0.2775
7530,0.283
7531,0.2831
7532,0.2817
7533,0.2831
7534,0.276
7535,0.2759
7536,0.2199
7537,0.1972
7538,0.199
7539,0.2016
7540,0.2011
7541,0.2004
7542,0.1997
7543,0.2001
7544,0.2005
7545,0.2006
7546,0.1998
7547,0.1988
7548,0.1963
7549,0.197
7550,0.1973
7551,0.197
7552,0.1973
7553,0.1975
7554,0.1967
7555,0.1967
7556,0.1964
7557,0.1969
7558,0.1963
7559,0.1972
7560,0.1973
7561,0.1963
7562,0.1965
7563,0.1881
7564,0.2673
7565,0.2741
7566,0.271
7567,0.2703
7568,0.2696
7569,0.2289
7570,0.2553
7571,0.2602
7572,0.262
7573,0.2702
7574,0.269
7575,0.2704
7576,0.2524
7577,0.27
7578,0.2619
7579,0.2693
7580,0.2707
7581,0.2704
7582,0.2711
7583,0.2705
7584,0.2706
7585,0.2702
7586,0.2689
7587,0.2683
7588,0.2695
7589,0.2707
7590,0.2705
7591,0.2692
7592,0.2721
7593,0.2698
7594,0.2687
7595,0.2772
7596,0.2662
7597,0.2512
7598,0.2672
7599,0.2633
7600,0.2736
7601,0.2722
7602,0.2727
7603,0.2739
7604,0.272
7605,0.2728
7606,0.2722
7607,0.2726
7608,0.2732
7609,0.2738
7610,0.2692
7611,0.2747
7612,0.2732
7613,0.2729
7614,0.273
7615,0.2739
7616,0.2734
7617,0.2612
7618,0.4075
7619,0.4141
7620,0.4157
7621,0.411
7622,0.4093
7623,0.412
7624,0.4095
7625,0.4094
7626,0.4087
7627,0.4088
7628,0.4064
7629,0.4074
7630,0.4068
7631,0.4062
7632,0.4072
7633,0.4061
7634,0.4064
7635,0.4026
7636,0.4047
7637,0.382
7638,0.398
7639,0.4118
7640,0.4134
7641,0.4117
7642,0.4151
7643,0.4196
7644,0.4191
7645,0.4187
7646,0.4184
7647,0.4173
7648,0.416
7649,0.4157
7650,0.4176
7651,0.4617
7652,0.4606
7653,0.3389
7654,0.3378
7655,0.3376
7656,0.3368
7657,0.331
7658,0.3175
7659,0.3281
7660,0.3293
7661,0.3353
7662,0.3346
7663,0.3341
7664,0.3349
7665,0.3341
7666,0.3335
7667,0.3363
7668,0.333
7669,0.345
7670,0.3394
7671,0.3086
7672,0.3135
7673,0.317
7674,0.3195
7675,0.3191
7676,0.3185
7677,0.3153
7678,0.301
7679,0.3189
7680,0.3151
7681,0.311
7682,0.319
7683,0.3187
7684,0.3186
7685,0.3178
7686,0.3164
7687,0.3163
7688,0.312
7689,0.3121
7690,0.3103
7691,0.3117
7692,0.3123
7693,0.414
7694,0.4451
7695,0.4351
7696,0.3577
7697,0.309
7698,0.2945
7699,0.3128
7700,0.3137
7701,0.306
7702,0.3136
7703,0.3125
7704,0.3134
7705,0.313
7706,0.3052
7707,0.308
7708,0.3122
7709,0.3124
7710,0.3133
7711,0.3121
7712,0.3123
7713,0.3127
7714,0.3127
7715,0.3132
7716,0.3141
7717,0.3115
7718,0.2962
7719,0.3121
7720,0.3057
7721,0.3132
7722,0.3133
7723,0.3115
7724,0.3116
7725,0.313
7726,0.3135
7727,0.3142
7728,0.3129
7729,0.3101
7730,0.3126
7731,0.3125
7732,0.3128
7733,0.3122
7734,0.3125
7735,0.3125
7736,0.3102
7737,0.3108
7738,0.2952
7739,0.3127
7740,0.3058
7741,0.3134
7742,0.3141
7743,0.5355
7744,0.6513
7745,0.6417
7746,0.6836
7747,0.6824
7748,0.7073
7749,0.7086
7750,0.6805
7751,0.7175
7752,0.716
7753,0.701
7754,0.6777
7755,0.6955
7756,0.8143
7757,0.7817
7758,0.7961
7759,0.7875
7760,0.7889
7761,0.7869
7762,0.7828
7763,0.6948
7764,0.6749
7765,0.6939
7766,0.6707
7767,0.6693
7768,0.6759
7769,0.6742
7770,0.7022
7771,0.7379
7772,0.7209
7773,0.6729
7774,0.6736
7775,0.671
7776,0.6677
7777,0.6659
7778,0.6709
7779,0.6645
7780,0.6642
7781,0.6623
7782,0.6552
7783,0.6503
7784,0.6761
7785,0.6628
7786,0.668
7787,0.7335
7788,0.6833
7789,0.6844
7790,0.6775
7791,0.6662
7792,0.5546
7793,0.5451
7794,0.5363
7795,0.5334
7796,0.529
7797,0.5285
7798,0.532
7799,0.5309
7800,0.528
7801,0.5373
7802,0.6385
7803,0.6446
7804,0.6443
7805,0.6561
7806,0.6605
7807,0.6671
7808,0.6781
7809,0.6584
7810,0.6571
7811,0.6537
7812,0.6546
7813,0.6504
7814,0.6478
7815,0.5381
7816,0.5373
7817,0.5373
7818,0.5377
7819,0.5382
7820,0.5346
7821,0.5379
7822,0.537
7823,0.5364
7824,0.5361
7825,0.5381
7826,0.5389
7827,0.5378
7828,0.5376
7829,0.538
7830,0.5381
7831,0.5369
7832,0.5337
7833,0.532
7834,0.5355
7835,0.5403
7836,0.5398
7837,0.5457
7838,0.5687
7839,0.5549
7840,0.5499
7841,0.5511
7842,0.5098
7843,0.5102
7844,0.5091
7845,0.5086
7846,0.5078
7847,0.507
7848,0.5072
7849,0.5089
7850,0.5072
7851,0.5087
7852,0.5084
7853,0.5083
7854,0.5084
7855,0.5081
7856,0.5077
7857,0.5064
7858,0.4931
7859,0.5015
7860,0.5013
7861,0.5035
7862,0.4954
7863,0.5041
7864,0.5043
7865,0.5032
7866,0.5059
7867,0.5062
7868,0.5027
7869,0.5022
7870,0.5026
7871,0.507
7872,0.5149
7873,0.6229
7874,0.8016
7875,0.6091
7876,0.5551
7877,0.5305
7878,0.5426
7879,0.5372
7880,0.5452
7881,0.5479
7882,0.5517
7883,0.5517
7884,0.5817
7885,0.582
7886,0.5804
7887,0.5536
7888,0.5411
7889,0.6347
7890,0.6754
7891,0.6725
7892,0.6707
7893,0.6677
7894,0.665
7895,0.6641
7896,0.6634
7897,0.6631
7898,0.6617
7899,0.6606
7900,0.6594
7901,0.6601
7902,0.6597
7903,0.662
7904,0.6597
7905,0.6568
7906,0.6544
7907,0.6532
7908,0.6526
7909,0.6515
7910,0.6473
7911,0.6487
7912,0.6483
7913,0.648
7914,0.6446
7915,0.6427
7916,0.6418
7917,0.6408
7918,0.5335
7919,0.5142
7920,0.5153
7921,0.5155
7922,0.517
7923,0.5167
7924,0.5158
7925,0.5148
7926,0.5166
7927,0.5156
7928,0.5156
7929,0.5157
7930,0.5135
7931,0.5028
7932,0.4965
7933,0.4963
7934,0.4973
7935,0.4973
7936,0.4979
7937,0.497
7938,0.496
7939,0.4964
7940,0.4967
7941,0.4963
7942,0.4961
7943,0.4955
7944,0.4962
7945,0.4963
7946,0.4966
7947,0.496
7948,0.4959
7949,0.4935
7950,0.4875
7951,0.4936
7952,0.4965
7953,0.4943
7954,0.496
7955,0.4964
7956,0.4957
7957,0.4959
7958,0.4956
7959,0.4962
7960,0.4956
7961,0.4959
7962,0.4954
7963,0.4952
7964,0.4948
7965,0.4943
7966,0.4939
7967,0.4933
7968,0.4954
7969,0.4901
7970,0.4884
7971,0.4926
7972,0.4921
7973,0.4918
7974,0.4911
7975,0.4908
7976,0.4914
7977,0.4908
7978,0.4882
7979,0.4907
7980,0.4914
7981,0.4914
7982,0.4905
7983,0.4908
7984,0.4901
7985,0.4906
7986,0.4905
7987,0.4894
7988,0.4851
7989,0.4829
7990,0.4819
7991,0.488
7992,0.4898
7993,0.4893
7994,0.4894
7995,0.4539
7996,0.4695
7997,0.4896
7998,0.4907
7999,0.4901
8000,0.4899
8001,0.4903
8002,0.4897
8003,0.4896
8004,0.4905
8005,0.4893
8006,0.4848
8007,0.3329
8008,0.2946
8009,0.2914
8010,0.2886
8011,0.2864
8012,0.2844
8013,0.2831
8014,0.2829
8015,0.2823
8016,0.2815
8017,0.2812
8018,0.2804
8019,0.2801
8020,0.2793
8021,0.279
8022,0.2775
8023,0.2776
8024,0.2764
8025,0.2737
8026,0.2719
8027,0.2719
8028,0.2706
8029,0.2704
8030,0.2698
8031,0.2689
8032,0.268
8033,0.2677
8034,0.2682
8035,0.2004
8036,0.1481
8037,0.1483
8038,0.1479
8039,0.1477
8040,0.1482
8041,0.1479
8042,0.1486
8043,0.148
8044,0.1471
8045,0.1478
8046,0.1476
8047,0.1478
8048,0.1481
8049,0.1476
8050,0.1476
8051,0.148
8052,0.1481
8053,0.1473
8054,0.1479
8055,0.1475
8056,0.1479
8057,0.1481
8058,0.148
8059,0.1476
8060,0.1476
8061,0.1478
8062,0.1473
8063,0.1481
8064,0.1476
8065,0.1478
8066,0.1479
8067,0.1477
8068,0.1474
8069,0.1473
8070,0.148
8071,0.1472
8072,0.1479
8073,0.1477
8074,0.1475
8075,0.1479
8076,0.148
8077,0.1482
8078,0.148
8079,0.1475
8080,0.1478
8081,0.148
8082,0.1492
8083,0.1507
8084,0.1485
8085,0.1478
8086,0.1476
8087,0.1477
8088,0.1471
8089,0.1477
8090,0.1475
8091,0.1478
8092,0.1477
8093,0.1483
8094,0.148
8095,0.1478
8096,0.1474
8097,0.1473
8098,0.1482
8099,0.1489
8100,0.1481
8101,0.1482
8102,0.1488
8103,0.1482
8104,0.1479
8105,0.15
8106,0.1496
8107,0.1491
8108,0.1479
8109,0.1486
8110,0.1529
8111,0.1523
8112,0.1535
8113,0.1515
8114,0.1512
8115,0.1522
8116,0.1514
8117,0.151
8118,0.1517
8119,0.1505
8120,0.1506
8121,0.1504
8122,0.1504
8123,0.1503
8124,0.1503
8125,0.1502
8126,0.1498
8127,0.1498
8128,0.2349
8129,0.2964
8130,0.2908
8131,0.2877
8132,0.2857
8133,0.2842
8134,0.2829
8135,0.2817
8136,0.2809
8137,0.2804
8138,0.2798
8139,0.2788
8140,0.2788
8141,0.2781
8142,0.2778
8143,0.2774
8144,0.2774
8145,0.2765
8146,0.2744
8147,0.2731
8148,0.2726
8149,0.2719
8150,0.2711
8151,0.2705
8152,0.2699
8153,0.2692
8154,0.2685
8155,0.2691
8156,0.2682
8157,0.1937
8158,0.1487
8159,0.1494
8160,0.1473
8161,0.1462
8162,0.1475
8163,0.1484
8164,0.1478
8165,0.1484
8166,0.148
8167,0.1479
8168,0.1483
8169,0.1482
8170,0.1483
8171,0.1478
8172,0.1482
8173,0.1485
8174,0.1484
8175,0.148
8176,0.1486
8177,0.1483
8178,0.1492
8179,0.1492
8180,0.1484
8181,0.1486
8182,0.1484
8183,0.1485
8184,0.1486
8185,0.1485
8186,0.149
8187,0.1488
8188,0.1485
8189,0.1486
8190,0.1487
8191,0.1485
8192,0.148
8193,0.1482
8194,0.148
8195,0.1478
8196,0.1478
8197,0.1482
8198,0.1479
8199,0.1479
8200,0.1477
8201,0.1482
8202,0.1481
8203,0.1473
8204,0.1477
8205,0.1477
8206,0.1475
8207,0.1479
8208,0.1484
8209,0.1476
8210,0.1478
8211,0.148
8212,0.1477
8213,0.1478
8214,0.1478
8215,0.148
8216,0.1478
8217,0.1481
8218,0.1478
8219,0.1474
8220,0.1482
8221,0.1477
8222,0.1478
8223,0.1476
8224,0.1478
8225,0.1475
8226,0.1475
8227,0.147
8228,0.1473
8229,0.1473
8230,0.1475
8231,0.1474
8232,0.1478
8233,0.1483
8234,0.1478
8235,0.1475
8236,0.1471
8237,0.147
8238,0.1468
8239,0.1474
8240,0.1475
8241,0.1475
8242,0.1478
8243,0.1475
8244,0.1488
8245,0.2576
8246,0.2927
8247,0.288
8248,0.2851
8249,0.2835
8250,0.2818
8251,0.2805
8252,0.2794
8253,0.2782
8254,0.2772
8255,0.2765
8256,0.2762
8257,0.2767
8258,0.2755
8259,0.2753
8260,0.2754
8261,0.2734
8262,0.2717
8263,0.2707
8264,0.2696
8265,0.269
8266,0.268
8267,0.2671
8268,0.2669
8269,0.266
8270,0.2664
8271,0.2656
8272,0.2654
8273,0.202
8274,0.1464
8275,0.1466
8276,0.1468
8277,0.1473
8278,0.1466
8279,0.1471
8280,0.1468
8281,0.147
8282,0.1471
8283,0.1466
8284,0.1466
8285,0.1467
8286,0.1466
8287,0.1467
8288,0.1466
8289,0.1465
8290,0.1467
8291,0.1483
8292,0.1479
8293,0.1463
8294,0.1481
8295,0.1536
8296,0.1723
8297,0.1723
8298,0.172
8299,0.1716
8300,0.1717
8301,0.1719
8302,0.1718
8303,0.172
8304,0.1718
8305,0.1688
8306,0.1692
8307,0.1716
8308,0.1715
8309,0.1712
8310,0.1711
8311,0.1712
8312,0.1711
8313,0.1711
8314,0.1719
8315,0.1706
8316,0.1672
8317,0.171
8318,0.1714
8319,0.1713
8320,0.1712
8321,0.1712
8322,0.1718
8323,0.1715
8324,0.1716
8325,0.1882
8326,0.1877
8327,0.1889
8328,0.188
8329,0.1875
8330,0.1875
8331,0.1875
8332,0.1869
8333,0.1873
8334,0.1876
8335,0.1848
8336,0.172
8337,0.7277
8338,1.3839
8339,1.3808
8340,1.3804
8341,0.4004
8342,0.1713
8343,0.1712
8344,0.1711
8345,0.1814
8346,0.2529
8347,0.2525
8348,0.2531
8349,0.2506
8350,0.2511
8351,0.2874
8352,0.2857
8353,0.2905
8354,0.2905
8355,0.2921
8356,0.2952
8357,0.2809
8358,0.2797
8359,0.2789
8360,0.2623
8361,0.2223
8362,0.2916
8363,0.3727
8364,0.3648
8365,0.363
8366,0.3888
8367,0.4193
8368,0.35
8369,0.3471
8370,0.3463
8371,0.3456
8372,0.3445
8373,0.3441
8374,0.3439
8375,0.3433
8376,0.3432
8377,0.3428
8378,0.3408
8379,0.3397
8380,0.3244
8381,0.3232
8382,0.3268
8383,0.3253
8384,0.3242
8385,0.3223
8386,0.3214
8387,0.3215
8388,0.3219
8389,0.3204
8390,0.3195
8391,0.2091
8392,0.1977
8393,0.1969
8394,0.1935
8395,0.1795
8396,0.1845
8397,0.1843
8398,0.1833
8399,0.1831
8400,0.1826
8401,0.1827
8402,0.1819
8403,0.1828
8404,0.1828
8405,0.1829
8406,0.1834
8407,0.1827
8408,0.171
8409,0.172
8410,0.1717
8411,0.1726
8412,0.3719
8413,0.5174
8414,0.5179
8415,0.5181
8416,0.5112
8417,0.5179
8418,0.518
8419,0.515
8420,0.5143
8421,0.5148
8422,0.5145
8423,0.5138
8424,0.5097
8425,0.5086
8426,0.508
8427,0.5102
8428,0.5337
8429,0.5723
8430,0.5555
8431,0.5387
8432,0.5536
8433,0.525
8434,0.4765
8435,0.4739
8436,0.4731
8437,0.4722
8438,0.4802
8439,0.473
8440,0.474
8441,0.4758
8442,0.4725
8443,0.4715
8444,0.4706
8445,0.4735
8446,0.477
8447,0.4779
8448,0.4792
8449,0.4823
8450,0.4773
8451,0.4798
8452,0.4879
8453,0.4924
8454,0.5015
8455,0.5252
8456,0.5392
8457,0.5412
8458,0.539
8459,0.5342
8460,0.5235
8461,0.5013
8462,0.4883
8463,0.4887
8464,0.4861
8465,0.484
8466,0.4868
8467,0.4867
8468,0.4864
8469,0.4822
8470,0.4795
8471,0.479
8472,0.4805
8473,0.476
8474,0.4752
8475,0.4746
8476,0.4728
8477,0.5414
8478,0.6303
8479,0.6189
8480,0.6112
8481,0.604
8482,0.5992
8483,0.5964
8484,0.5932
8485,0.5883
8486,0.5856
8487,0.6051
8488,0.6348
8489,0.6456
8490,0.6424
8491,0.6472
8492,0.654
8493,0.6523
8494,0.6506
8495,0.6517
8496,0.6655
8497,0.6748
8498,0.6745
8499,0.6721
8500,0.6674
8501,0.6665
8502,0.6637
8503,0.6746
8504,0.6373
8505,0.55
8506,0.5451
8507,0.5444
8508,0.5441
8509,0.5493
8510,0.5598
8511,0.5704
8512,0.5732
8513,0.5713
8514,0.5756
8515,0.5789
8516,0.5776
8517,0.577
8518,0.5771
8519,0.5783
8520,0.5798
8521,0.5854
8522,0.5721
8523,0.5665
8524,0.5641
8525,0.5654
8526,0.5646
8527,0.5594
8528,0.5482
8529,0.545
8530,0.5345
8531,0.5014
8532,0.4708
8533,0.4692
8534,0.467
8535,0.4649
8536,0.4632
8537,0.4641
8538,0.4689
8539,0.2539
8540,0.1239
8541,0.127
8542,0.1318
8543,0.1339
8544,0.1372
8545,0.1344
8546,0.1237
8547,0.1239
8548,0.126
8549,0.1268
8550,0.1273
8551,0.1268
8552,0.1228
8553,0.106
8554,0.9141
8555,1.1779
8556,1.159
8557,1.163
8558,1.1483
8559,1.2358
8560,1.1212
8561,1.1569
8562,0.0785
8563,0.6127
8564,1.0136
8565,1.1115
8566,1.1273
8567,1.1449
8568,1.0938
8569,1.229
8570,0.7923
8571,0.0692
8572,0.0667
8573,0.0629
8574,0.0577
8575,0.0535
8576,0.0502
8577,0.0479
8578,0.0486
8579,0.0477
8580,0.2214
8581,1.1457
8582,0.9291
8583,0.0508
8584,0.0509
8585,0.0511
8586,0.0504
8587,0.0506
8588,0.0507
8589,0.0509
8590,0.0523
8591,0.0533
8592,0.0483
8593,0.0362
8594,0.0349
8595,0.0354
8596,0.0358
8597,0.0364
8598,0.1203
8599,0.1436
8600,0.1362
8601,0.1302
8602,0.1237
8603,0.1202
8604,0.1181
8605,0.1172
8606,0.1164
8607,0.1154
8608,0.1147
8609,0.1142
8610,0.1138
8611,0.113
8612,0.1129
8613,0.1104
8614,0.1097
8615,0.1183
8616,0.1262
8617,0.1347
8618,0.1416
8619,0.1509
8620,0.1589
8621,0.1603
8622,0.1674
8623,0.1795
8624,0.1939
8625,0.2371
8626,0.2605
8627,0.2665
8628,0.2669
8629,0.2644
8630,0.2559
8631,0.2497
8632,0.2538
8633,0.2515
8634,0.2405
8635,0.2333
8636,0.2266
8637,0.2243
8638,0.2254
8639,0.2154
8640,0.204
8641,0.1931
8642,0.1853
8643,0.168
8644,0.1772
8645,0.175
8646,0.1731
8647,0.1692
8648,0.1652
8649,0.1605
8650,0.1564
8651,0.1497
8652,0.1466
8653,0.1453
8654,0.1428
8655,0.1407
8656,0.139
8657,0.1382
8658,0.1403
8659,0.1464
8660,0.1539
8661,0.1635
8662,0.174
8663,0.1807
8664,0.1847
8665,0.193
8666,0.2032
8667,0.2155
8668,0.2298
8669,0.241
8670,0.2494
8671,0.2516
8672,0.2439
8673,0.2369
8674,0.2159
8675,0.1799
8676,0.1632
8677,0.1621
8678,0.1656
8679,0.1645
8680,0.1581
8681,0.1483
8682,0.1356
8683,0.124
8684,0.1161
8685,0.1104
8686,0.109
8687,0.7707
8688,1.2339
8689,1.2087
8690,1.1897
8691,1.1836
8692,0.4382
8693,0.239
8694,0.262
8695,0.2925
8696,0.2873
8697,0.2602
8698,0.292
8699,0.2758
8700,0.2505
8701,0.2447
8702,0.2535
8703,0.2201
8704,0.2128
8705,0.1951
8706,0.2093
8707,0.2017
8708,0.2038
8709,0.2062
8710,0.2048
8711,0.2047
8712,0.2028
8713,0.2018
8714,0.1996
8715,0.2007
8716,0.1975
8717,0.1952
8718,0.1962
8719,0.1955
8720,0.196
8721,0.1944
8722,0.1932
8723,0.1935
8724,0.2084
8725,0.2031
8726,0.2009
8727,0.2119
8728,0.2114
8729,0.2042
8730,0.2096
8731,0.2112
8732,0.2097
8733,0.2094
8734,0.2097
8735,0.2102
8736,0.2064
8737,0.206
8738,0.2096
8739,0.2099
8740,0.2114
8741,0.2118
8742,0.2128
8743,0.2121
8744,0.2119
8745,0.2069
8746,0.2103
8747,0.2393
8748,0.2997
8749,0.3659
8750,0.4574
8751,0.6786
8752,0.5608
8753,0.4448
8754,0.3794
8755,0.3275
8756,0.3167
8757,0.3019
8758,0.307
8759,0.3107
8760,0.3209
8761,0.3315
8762,0.3865
8763,0.4422
8764,0.3917
8765,0.4329
8766,0.4149
8767,0.3727
8768,0.3452
8769,0.3315
8770,0.3127
8771,0.3223
8772,0.3446
8773,0.35
8774,0.3424
8775,0.3307
8776,0.3179
8777,0.321
8778,0.3418
8779,0.361
8780,0.3996
8781,0.6537
8782,0.7205
8783,0.4915
8784,0.4269
8785,0.4109
8786,0.3558
8787,0.2854
8788,0.2624
8789,0.2427
8790,0.2189
8791,0.2024
8792,0.2137
8793,0.2646
8794,0.6186
8795,1.496
8796,1.4705
8797,1.4758
8798,1.4058
8799,1.3346
8800,1.3368
8801,1.3168
8802,1.3022
8803,1.2793
8804,1.2343
8805,1.2945
8806,1.3401
8807,1.2657
8808,0.9329
8809,0.3664
8810,0.3818
8811,1.2397
8812,1.3619
8813,1.315
8814,1.3168
8815,1.269
8816,1.2823
8817,1.2919
8818,1.2617
8819,1.2466
8820,1.2472
8821,1.2505
8822,0.9634
8823,0.2727
8824,0.1958
8825,0.2839
8826,0.8506
8827,1.1422
8828,1.1319
8829,1.1987
8830,1.2712
8831,1.2671
8832,0.76
8833,0.9393
8834,1.2911
8835,1.2207
8836,1.2379
8837,0.7129
8838,0.1818
8839,0.1765
8840,0.2053
8841,0.8009
8842,0.2348
8843,0.1763
8844,0.1766
8845,0.3374
8846,0.6927
8847,0.6872
8848,0.6895
8849,0.6949
8850,0.691
8851,0.7
8852,0.7162
8853,0.7139
8854,0.7101
8855,0.7164
8856,0.7127
8857,0.714
8858,0.7156
8859,0.7168
8860,0.7166
8861,0.7138
8862,0.7104
8863,0.7052
8864,0.7297
8865,0.8524
8866,0.5013
8867,0.7632
8868,0.8955
8869,0.864
8870,0.7694
8871,0.7094
8872,0.4974
8873,0.5962
8874,0.8487
8875,0.7972
8876,0.8655
8877,0.7869
8878,0.4314
8879,0.2972
8880,0.3064
8881,0.3385
8882,0.6516
8883,0.8437
8884,0.6193
8885,0.7703
8886,0.8838
8887,0.9028
8888,0.9415
8889,0.9298
8890,0.9295
8891,0.9082
8892,0.8893
8893,0.9153
8894,0.9179
8895,0.8831
8896,0.8773
8897,0.7652
8898,0.6444
8899,0.3354
8900,0.2561
8901,0.3746
8902,0.6962
8903,0.873
8904,0.8634
8905,0.8382
8906,0.8111
8907,0.824
8908,0.8252
8909,0.791
8910,0.7355
8911,0.6933
8912,0.7161
8913,0.7149
8914,0.6578
8915,0.7288
8916,0.772
8917,0.7729
8918,0.757
8919,0.7217
8920,0.7095
8921,0.6873
8922,0.6765
8923,0.6693
8924,0.654
8925,0.6582
8926,0.6312
8927,0.6227
8928,0.6367
8929,0.6358
8930,0.624
8931,0.6125
8932,0.6031
8933,0.5777
8934,0.5514
8935,0.5339
8936,0.5496
8937,0.5595
8938,0.5348
8939,0.477
8940,0.407
8941,0.3454
8942,0.2805
8943,0.2305
8944,0.1639
8945,0.1187
8946,0.1038
8947,0.0978
8948,0.0941
8949,0.0911
8950,0.0873
8951,0.0867
8952,0.0868
8953,0.0868
8954,0.0873
8955,0.088
8956,0.0873
8957,0.0874
8958,0.0876
8959,0.0864
8960,0.0874
8961,0.089
8962,0.0886
8963,0.089
8964,0.0887
8965,0.0889
8966,0.0885
8967,0.0888
8968,0.1092
8969,0.0934
8970,0.0961
8971,0.0882
8972,0.1123
8973,0.129
8974,0.125
8975,0.1057
8976,0.0883
8977,0.0876
